rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
90,Frases Y Pensamientos ♾ @tipicosmomentos,4.8M,0.15%,Mexico,Life and Society Actors Modeling,1.4M,instagram,mexico,False,2024,Beauty&Fashion,MAPPED
91,Ludwika Paleta @ludwika_paleta,4.7M,0.93%,Mexico,Entertainment and Music Celebrity Actors Virtualization,1.4M,instagram,mexico,False,2024,Tech&Gaming,MAPPED
92,Aaron Diaz @aarondiaz,4.7M,0.17%,Mexico,Acting and Drama Celebrity Actors,1.4M,instagram,mexico,False,2024,Entertainment,MAPPED
93,gabrielsoto @gabrielsoto,4.7M,0.06%,Mexico,Entertainment and Music Outdoor Activity Celebrity Actors,1.4M,instagram,mexico,False,2024,Sports,MAPPED
94,Chris Cha @christianchavezreal,4.7M,2.1%,Mexico,Celebrity Fitness Music Entertainment and Music,1.4M,instagram,mexico,False,2024,Sports,MAPPED
95,Luis Moran Gonzalez @luismoranglz,4.6M,0.25%,Mexico,Business and Finance Beauty and Self Care,1.4M,instagram,mexico,False,2024,Beauty&Fashion,MAPPED
96,Lucia The Great @luciia,4.5M,2.81%,Mexico,Fashion and Accessories Modeling Music,1.4M,instagram,mexico,False,2024,Beauty&Fashion,MAPPED
97,Mariana Ávila @soymarianaavila,4.5M,1.76%,Mexico,Entertainment and Music Actors,1.4M,instagram,mexico,False,2024,Music,MAPPED
98,Alejandro Fernández @alexoficial,4.4M,1.45%,Mexico,,1.3M,instagram,mexico,False,2024,NA,NA
99,♡ DanyanCat 🐱 @danyancatsq,4.4M,2.27%,Mexico,Entertainment and Music Video Gaming Actors,1.3M,instagram,mexico,False,2024,Tech&Gaming,MAPPED
100,El Guarromántico @guarromantico_,4.4M,0.51%,Mexico,Romance and Wedding Arts and Crafts Funny Quotes,1.3M,instagram,mexico,False,2024,Beauty&Fashion,MAPPED
