rank,name,followers,er,country,topic_of_influence,potential_reach,unified_category,handle
85,🇺🇦,770400,,Ukraine,,231100,,@sweetser
86,МАША И ЕЁ МАМАША,762200,,Ukraine,,228700,,@zolotareva_tt
87,RonnyRait,758400,,Ukraine,,227500,,@ronnyrait
88,🍀 АНДРЮШЕЧКА 🍀,751600,,Ukraine,,225500,,@ostapyuk_andriy
89,Daniella✌️,750800,,Ukraine,,225200,,@s.k.daniella
90,Mik✅,748200,,Ukraine,,224500,,@mik___kor
91,mary.lvk_,740700,,Ukraine,Entertainment and Music,222200,Music,@mary.lvk_
92,B🐝,740600,,Ukraine,,222200,,@brooklynpaigeflamm
93,Александр Дрёмов,739100,,Ukraine,,221700,,@dremow70
94,Карманный Лев 🦁💣☝️,730000,,Ukraine,,219000,,@serg0_kenny
95,Юля Жежера,723200,,Ukraine,,217000,,@yulia_zhezhera
96,SC,709900,,Ukraine,,213000,,@soniachrn
97,Англійська 🇺🇸Катя Іммортал,707400,,Ukraine,,212200,,@immortal_kate
98,GAVADZINHO,704900,0.2,Ukraine,,211500,,@gavadzinho
99,Dr Radion,701500,0.5,Ukraine,,210500,,@dr_radion
100,Ярик Кент,699700,0.1,Ukraine,,209900,,@yarik_kent_yt
1,nourmar5,14500000,0.2,United Arab Emirates,,4400000,,@nourmar5
2,INSTASAMKA,13200000,,United Arab Emirates,Entertainment and Music,4000000,Music,@samkamusic
3,ميتو الشامسي,12600000,,United Arab Emirates,,3800000,,@iimeeto
4,sunny kalra,12300000,,United Arab Emirates,,3700000,,@sunny_kalra55
5,Faryal 🧚🏻♀️,9800000,,United Arab Emirates,,2900000,,@faryal_fairyyy
6,Milaadk,6100000,,United Arab Emirates,,1800000,,@milaadkmagic
7,Amar&Rim,4500000,,United Arab Emirates,,1400000,,@amar.rim
8,Elena elSabbagh,4500000,,United Arab Emirates,,1400000,,@elenaelsabbagh
9,MBC1,3600000,,United Arab Emirates,Entertainment and Music,1100000,Music,@mbc1
10,Elena Akbik,3600000,,United Arab Emirates,Fashion and Accessories Product Showcase,1100000,Beauty/Fashion,@akbikelena
11,كوتش بيان 💪🏼,3400000,,United Arab Emirates,,1000000,,@bayan.dxb
